anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,1.07,8.0,7461.0,ILI
2021,45,1.72,16.0,9295.0,ILI
2021,46,0.78,9.0,11467.0,ILI
2021,47,1.92,22.0,11467.0,ILI
2021,48,1.74,18.0,10363.0,ILI
2021,49,0.0,0.0,0.0,ILI
2021,50,0.99,12.0,12164.0,ILI
2021,51,0.55,6.0,10961.0,ILI
2021,52,0.21,2.0,9510.0,ILI
2022,1,0.7,5.0,7186.0,ILI
2022,2,0.0,0.0,3053.0,ILI
2022,3,1.26,13.0,10330.0,ILI
2022,4,1.32,16.0,12164.0,ILI
2022,5,0.66,8.0,12164.0,ILI
2022,6,0.58,7.0,12164.0,ILI
2022,7,0.16,1.0,6328.0,ILI
2022,8,0.99,12.0,12164.0,ILI
2022,9,0.48,5.0,10330.0,ILI
2022,10,1.4,17.0,12164.0,ILI
