anno,settimana,incidenza,numero_casi,numero_assistiti
2021,44,0.0,0.0,0.0
2021,45,0.0,0.0,0.0
2021,46,0.0,0.0,0.0
2021,47,0.0,0.0,0.0
2021,48,0.0,0.0,0.0
2021,49,3.59,49.0,13662.0
2021,50,2.98,36.0,12096.0
2021,51,4.19,27.0,6447.0
2021,52,0.0,0.0,0.0
2022,01,1.04,11.0,10566.0
2022,02,1.24,12.0,9677.0
2022,03,0.67,10.0,14866.0
2022,04,0.0,0.0,1683.0
2022,05,0.44,6.0,13587.0
2022,06,0.44,6.0,13703.0
2022,07,0.54,8.0,14866.0
2022,08,2.7,6.0,2226.0
2022,09,0.9,13.0,14506.0
2022,10,4.94,11.0,2226.0
2022,11,1.96,34.0,17305.0
2022,12,2.75,35.0,12707.0
2022,13,3.13,38.0,12142.0
2022,14,2.49,35.0,14061.0
2022,15,2.77,4.0,1445.0
2022,16,1.8,23.0,12806.0
