anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,3.87,208.0,53748.0,ILI
2021,45,5.1,287.0,56241.0,ILI
2021,46,6.25,328.0,52495.0,ILI
2021,47,5.96,339.0,56857.0,ILI
2021,48,7.54,354.0,46948.0,ILI
2021,49,6.21,286.0,46089.0,ILI
2021,50,5.77,243.0,42121.0,ILI
2021,51,8.67,313.0,36104.0,ILI
2021,52,5.95,233.0,39183.0,ILI
2022,1,8.65,277.0,32025.0,ILI
2022,2,6.32,205.0,32462.0,ILI
2022,3,5.43,217.0,39933.0,ILI
2022,4,5.76,220.0,38166.0,ILI
2022,5,4.09,159.0,38840.0,ILI
2022,6,3.67,135.0,36742.0,ILI
2022,7,2.56,104.0,40551.0,ILI
2022,8,3.56,110.0,30872.0,ILI
2022,9,3.54,148.0,41754.0,ILI
