anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,2.02,263.0,129877.0,ILI
2021,45,3.32,369.0,111025.0,ILI
2021,46,3.51,508.0,144931.0,ILI
2021,47,4.99,669.0,134057.0,ILI
2021,48,4.33,521.0,120432.0,ILI
2021,49,4.28,530.0,123893.0,ILI
2021,50,4.94,608.0,122984.0,ILI
2021,51,5.09,624.0,122605.0,ILI
2021,52,4.88,513.0,105152.0,ILI
2022,1,4.6,545.0,118581.0,ILI
2022,2,4.0,471.0,117883.0,ILI
2022,3,4.21,382.0,90784.0,ILI
2022,4,3.28,433.0,132133.0,ILI
2022,5,2.95,366.0,123869.0,ILI
2022,6,3.58,326.0,91152.0,ILI
2022,7,3.01,397.0,132006.0,ILI
2022,8,2.76,344.0,124572.0,ILI
2022,9,3.36,380.0,113111.0,ILI
2022,10,3.84,468.0,121867.0,ILI
2022,11,4.99,484.0,97068.0,ILI
2022,12,5.09,478.0,93929.0,ILI
2022,13,5.35,570.0,106458.0,ILI
2022,14,5.07,476.0,93800.0,ILI
2022,15,4.33,448.0,103429.0,ILI
2022,16,4.06,542.0,133552.0,ILI
2022,17,2.67,420.0,157505.0,ILI
