anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,0.63,8.0,12624.0,ILI
2021,45,2.69,48.0,17848.0,ILI
2021,46,5.32,99.0,18597.0,ILI
2021,47,3.88,89.0,22962.0,ILI
2021,48,4.62,87.0,18820.0,ILI
2021,49,3.74,78.0,20877.0,ILI
2021,50,3.99,75.0,18797.0,ILI
2021,51,4.13,90.0,21768.0,ILI
2021,52,3.03,62.0,20438.0,ILI
2022,1,4.15,133.0,32055.0,ILI
2022,2,2.75,57.0,20709.0,ILI
2022,3,7.46,180.0,24131.0,ILI
2022,4,2.51,54.0,21534.0,ILI
2022,5,3.38,64.0,18915.0,ILI
2022,6,2.38,55.0,23109.0,ILI
2022,7,3.24,75.0,23163.0,ILI
2022,8,2.72,68.0,25030.0,ILI
2022,9,3.28,84.0,25636.0,ILI
2022,10,4.48,97.0,21628.0,ILI
2022,11,5.38,123.0,22863.0,ILI
2022,12,3.86,100.0,25897.0,ILI
2022,13,6.75,160.0,23711.0,ILI
2022,14,5.32,102.0,19184.0,ILI
2022,15,3.85,74.0,19208.0,ILI
2022,16,3.05,50.0,16410.0,ILI
