anno,settimana,incidenza,numero_casi,numero_assistiti,target
2021,44,3.13,757.0,241530.0,ILI
2021,45,3.54,862.0,243487.0,ILI
2021,46,4.03,969.0,240528.0,ILI
2021,47,4.2,1018.0,242501.0,ILI
2021,48,4.16,958.0,230186.0,ILI
2021,49,3.91,925.0,236275.0,ILI
2021,50,4.15,1038.0,249861.0,ILI
2021,51,3.87,993.0,256690.0,ILI
2021,52,3.8,957.0,251772.0,ILI
2022,1,3.53,903.0,255951.0,ILI
2022,2,3.19,789.0,247720.0,ILI
2022,3,3.27,820.0,250416.0,ILI
2022,4,2.78,713.0,256726.0,ILI
2022,5,2.23,535.0,239746.0,ILI
2022,6,2.07,525.0,253698.0,ILI
2022,7,1.87,473.0,253257.0,ILI
2022,8,2.03,472.0,232625.0,ILI
2022,9,2.25,570.0,253691.0,ILI
2022,10,2.36,477.0,202534.0,ILI
2022,11,2.94,742.0,252723.0,ILI
2022,12,2.91,737.0,253058.0,ILI
2022,13,3.13,786.0,250995.0,ILI
