anno,settimana,incidenza,numero_casi,numero_assistiti
2012,44,0.59,40.0,67442.0
2012,45,0.89,62.0,69773.0
2012,46,1.22,80.0,65479.0
2012,47,1.28,82.0,64307.0
2012,48,1.12,82.0,73505.0
2012,49,1.14,87.0,76071.0
2012,50,1.67,112.0,67195.0
2012,51,1.44,87.0,60454.0
2012,52,1.44,87.0,60454.0
2013,01,2.82,198.0,70207.0
2013,02,3.37,262.0,77640.0
2013,03,3.23,246.0,76053.0
2013,04,4.31,319.0,74064.0
2013,05,5.22,416.0,79713.0
2013,06,5.75,444.0,77209.0
2013,07,6.95,552.0,79373.0
2013,08,7.93,550.0,69362.0
