anno,settimana,incidenza,numero_casi,numero_assistiti,target
2012,44,0.56,48.0,85566.0,ILI
2012,45,0.76,61.0,80330.0,ILI
2012,46,0.83,70.0,84664.0,ILI
2012,47,0.97,91.0,94233.0,ILI
2012,48,1.44,130.0,90207.0,ILI
2012,49,1.66,181.0,108924.0,ILI
2012,50,1.82,188.0,103206.0,ILI
2012,51,2.83,279.0,98429.0,ILI
2012,52,2.86,209.0,73094.0,ILI
2013,1,3.84,382.0,99538.0,ILI
2013,2,5.6,580.0,103493.0,ILI
2013,3,6.91,756.0,109417.0,ILI
2013,4,8.51,915.0,107583.0,ILI
2013,5,10.75,1128.0,104949.0,ILI
2013,6,11.48,1194.0,103996.0,ILI
2013,7,12.55,1235.0,98408.0,ILI
