anno,settimana,incidenza,numero_casi,numero_assistiti
2012,44,0.0,0.0,0.0
2012,45,0.0,0.0,0.0
2012,46,0.0,0.0,0.0
2012,47,0.0,0.0,0.0
2012,48,0.0,0.0,0.0
2012,49,0.69,3.0,4338.0
2012,50,0.66,1.0,1518.0
2012,51,1.13,3.0,2654.0
2012,52,0.0,0.0,1503.0
2013,01,0.87,1.0,1143.0
2013,02,0.0,0.0,0.0
2013,03,0.0,0.0,0.0
2013,04,5.54,12.0,2166.0
2013,05,9.04,50.0,5532.0
2013,06,9.27,61.0,6582.0
2013,07,10.24,21.0,2050.0
2013,08,8.47,43.0,5079.0
2013,09,19.13,119.0,6222.0
2013,10,14.42,86.0,5964.0
2013,11,6.9,35.0,5071.0
2013,12,16.1,33.0,2050.0
2013,13,6.45,23.0,3568.0
2013,14,4.38,10.0,2281.0
2013,15,0.36,1.0,2799.0
