anno,settimana,incidenza,numero_casi,numero_assistiti
2012,44,1.28,21.0,16402.0
2012,45,1.52,24.0,15767.0
2012,46,2.39,37.0,15455.0
2012,47,1.64,17.0,10395.0
2012,48,2.4,41.0,17116.0
2012,49,1.74,25.0,14389.0
2012,50,1.96,37.0,18834.0
2012,51,2.31,14.0,6061.0
2012,52,2.31,14.0,6061.0
2013,01,3.53,54.0,15295.0
2013,02,4.47,60.0,13415.0
2013,03,5.06,72.0,14230.0
2013,04,6.61,60.0,9073.0
2013,05,7.61,121.0,15893.0
2013,06,10.96,168.0,15329.0
2013,07,8.34,133.0,15954.0
2013,08,14.37,180.0,12523.0
2013,09,11.16,127.0,11380.0
2013,10,3.93,33.0,8401.0
2013,11,6.37,83.0,13023.0
2013,12,5.87,69.0,11760.0
2013,13,4.32,49.0,11348.0
2013,14,0.77,8.0,10423.0
