anno,settimana,incidenza,numero_casi,numero_assistiti
2012,44,0.17,3.0,17908.0
2012,45,0.18,4.0,22398.0
2012,46,0.3,6.0,20069.0
2012,47,0.34,5.0,14925.0
2012,48,0.91,16.0,17656.0
2012,49,1.07,22.0,20596.0
2012,50,1.01,19.0,18838.0
2012,51,0.89,12.0,13451.0
2012,52,0.89,12.0,13451.0
2013,01,1.94,39.0,20152.0
2013,02,2.3,45.0,19542.0
2013,03,3.38,61.0,18071.0
2013,04,4.75,100.0,21051.0
2013,05,7.27,163.0,22431.0
2013,06,8.35,174.0,20846.0
2013,07,9.32,202.0,21683.0
2013,08,6.97,146.0,20933.0
2013,09,6.44,132.0,20486.0
2013,10,5.14,104.0,20243.0
2013,11,3.43,75.0,21837.0
