anno,settimana,incidenza,numero_casi,numero_assistiti
2017,44,0.25,3.0,11800.0
2017,45,1.68,8.0,4753.0
2017,46,0.72,5.0,6945.0
2017,47,0.68,4.0,5850.0
2017,48,1.33,7.0,5259.0
2017,49,3.21,30.0,9333.0
2017,50,4.32,30.0,6945.0
2017,51,6.41,55.0,8577.0
2017,52,12.27,121.0,9860.0
2018,01,13.16,179.0,13602.0
2018,02,17.18,227.0,13210.0
2018,03,12.15,138.0,11354.0
2018,04,11.62,115.0,9899.0
2018,05,14.6,116.0,7943.0
2018,06,7.36,78.0,10600.0
2018,07,14.09,112.0,7948.0
2018,08,7.07,77.0,10896.0
2018,09,5.79,32.0,5526.0
2018,10,6.72,27.0,4016.0
2018,11,4.59,19.0,4136.0
2018,12,3.76,25.0,6657.0
2018,13,0.44,2.0,4588.0
2018,14,1.57,10.0,6380.0
