anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,1.87,7.0,3746.0,ILI
2013,44,2.3,8.0,3477.0,ILI
2013,45,0.53,2.0,3746.0,ILI
2013,46,0.63,1.0,1592.0,ILI
2013,47,1.71,15.0,8764.0,ILI
2013,48,3.05,20.0,6561.0,ILI
2013,49,1.24,21.0,16986.0,ILI
2013,50,1.08,14.0,13004.0,ILI
2013,52,1.94,28.0,14434.0,ILI
2014,1,1.7,16.0,9409.0,ILI
2014,2,5.23,66.0,12619.0,ILI
2014,4,10.61,214.0,20176.0,ILI
2014,5,20.95,363.0,17323.0,ILI
2014,6,19.74,266.0,13478.0,ILI
2014,7,15.56,326.0,20954.0,ILI
2014,8,18.19,207.0,11377.0,ILI
2014,9,9.68,161.0,16632.0,ILI
