anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.0,0.0,1514.0,ILI
2013,44,1.26,4.0,3176.0,ILI
2013,45,1.35,6.0,4450.0,ILI
2013,46,1.02,3.0,2936.0,ILI
2013,47,0.78,3.0,3862.0,ILI
2013,48,2.17,12.0,5534.0,ILI
2013,49,2.38,7.0,2936.0,ILI
2013,50,1.71,4.0,2336.0,ILI
2013,52,2.6,14.0,5386.0,ILI
2014,1,2.14,5.0,2336.0,ILI
2014,2,4.64,14.0,3018.0,ILI
2014,4,12.36,55.0,4450.0,ILI
2014,5,10.22,30.0,2936.0,ILI
2014,6,6.51,36.0,5534.0,ILI
2014,7,3.72,11.0,2958.0,ILI
2014,8,5.7,35.0,6144.0,ILI
2014,9,6.85,16.0,2336.0,ILI
2014,10,4.23,9.0,2126.0,ILI
2014,11,0.0,0.0,0.0,ILI
2014,12,9.96,9.0,904.0,ILI
2014,13,3.32,3.0,904.0,ILI
2014,14,0.0,0.0,0.0,ILI
2014,15,0.64,2.0,3104.0,ILI
2014,16,0.0,0.0,0.0,ILI
2014,17,0.0,0.0,0.0,ILI
