anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.81,13.0,16049.0,ILI
2013,44,0.48,8.0,16639.0,ILI
2013,45,0.79,12.0,15238.0,ILI
2013,46,1.54,22.0,14322.0,ILI
2013,47,1.92,27.0,14070.0,ILI
2013,48,2.3,33.0,14341.0,ILI
2013,49,1.69,24.0,14243.0,ILI
2013,50,3.03,41.0,13540.0,ILI
2013,52,2.36,37.0,15646.0,ILI
2014,1,2.65,27.0,10173.0,ILI
2014,2,4.09,74.0,18108.0,ILI
2014,4,5.17,72.0,13930.0,ILI
2014,5,7.17,120.0,16747.0,ILI
2014,6,6.83,97.0,14199.0,ILI
2014,7,8.96,150.0,16747.0,ILI
2014,8,5.76,91.0,15812.0,ILI
2014,9,5.21,76.0,14580.0,ILI
2014,10,5.29,83.0,15691.0,ILI
2014,11,2.43,24.0,9875.0,ILI
2014,12,2.95,40.0,13580.0,ILI
2014,13,1.54,26.0,16876.0,ILI
2014,14,1.66,17.0,10247.0,ILI
2014,15,0.85,8.0,9442.0,ILI
2014,16,0.25,1.0,3984.0,ILI
2014,17,0.64,6.0,9365.0,ILI
