anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.0,0.0,8043.0,ILI
2013,44,0.16,2.0,12130.0,ILI
2013,45,0.41,5.0,12084.0,ILI
2013,46,0.53,7.0,13155.0,ILI
2013,47,0.84,11.0,13150.0,ILI
2013,48,1.33,11.0,8251.0,ILI
2013,49,0.73,12.0,16496.0,ILI
2013,50,1.42,19.0,13394.0,ILI
2013,52,1.33,14.0,10536.0,ILI
2014,1,3.06,28.0,9149.0,ILI
2014,2,2.9,43.0,14823.0,ILI
2014,4,5.05,73.0,14459.0,ILI
2014,5,6.07,96.0,15823.0,ILI
2014,6,6.76,107.0,15823.0,ILI
2014,7,6.41,87.0,13562.0,ILI
2014,8,4.78,64.0,13391.0,ILI
2014,9,5.15,59.0,11465.0,ILI
2014,10,3.43,38.0,11068.0,ILI
2014,11,3.92,53.0,13504.0,ILI
2014,12,2.91,38.0,13069.0,ILI
2014,13,1.56,17.0,10900.0,ILI
2014,14,0.82,11.0,13401.0,ILI
2014,15,0.65,8.0,12251.0,ILI
2014,16,0.11,1.0,9372.0,ILI
2014,17,0.0,0.0,6339.0,ILI
