anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.13,14.0,105486.0,ILI
2013,44,0.11,11.0,104264.0,ILI
2013,45,0.14,19.0,138411.0,ILI
2013,46,0.21,30.0,142101.0,ILI
2013,47,0.26,35.0,134421.0,ILI
2013,48,0.32,49.0,151290.0,ILI
2013,49,0.36,54.0,148942.0,ILI
2013,50,0.55,74.0,134740.0,ILI
2013,52,1.4,142.0,101267.0,ILI
2014,1,2.05,255.0,124152.0,ILI
2014,2,2.93,427.0,145879.0,ILI
2014,4,3.88,565.0,145644.0,ILI
2014,5,4.37,664.0,151933.0,ILI
2014,6,3.92,594.0,151496.0,ILI
2014,7,3.16,473.0,149528.0,ILI
2014,8,3.12,476.0,152609.0,ILI
2014,9,2.44,349.0,143050.0,ILI
2014,10,2.09,281.0,134271.0,ILI
2014,11,1.82,235.0,129130.0,ILI
2014,12,1.62,221.0,136182.0,ILI
2014,13,1.02,131.0,128104.0,ILI
2014,14,0.87,116.0,132635.0,ILI
2014,15,0.7,82.0,116907.0,ILI
2014,16,0.55,56.0,101537.0,ILI
2014,17,0.27,17.0,62686.0,ILI
