anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.46,2.0,4349.0,ILI
2013,44,0.52,3.0,5780.0,ILI
2013,45,1.62,16.0,9895.0,ILI
2013,46,1.83,18.0,9846.0,ILI
2013,47,2.13,21.0,9846.0,ILI
2013,48,1.83,16.0,8750.0,ILI
2013,49,0.9,9.0,9954.0,ILI
2013,50,1.18,10.0,8454.0,ILI
2013,52,1.99,13.0,6537.0,ILI
2014,1,2.34,18.0,7702.0,ILI
2014,2,4.23,32.0,7557.0,ILI
2014,4,8.09,62.0,7664.0,ILI
2014,5,8.98,46.0,5124.0,ILI
2014,6,8.72,57.0,6537.0,ILI
2014,7,9.44,58.0,6144.0,ILI
2014,8,8.63,53.0,6144.0,ILI
2014,9,9.6,53.0,5520.0,ILI
2014,10,7.78,46.0,5913.0,ILI
2014,11,8.37,59.0,7046.0,ILI
2014,12,6.51,40.0,6144.0,ILI
2014,13,4.63,35.0,7557.0,ILI
2014,14,5.68,48.0,8454.0,ILI
