anno,settimana,incidenza,numero_casi,numero_assistiti
2013,43,0.5,28.0,55610.0
2013,44,0.4,20.0,49737.0
2013,45,0.49,32.0,65600.0
2013,46,0.65,39.0,60461.0
2013,47,0.94,60.0,63664.0
2013,48,1.05,65.0,62037.0
2013,49,1.17,73.0,62256.0
2013,50,1.15,68.0,59178.0
2013,52,1.95,83.0,42663.0
2014,01,2.13,111.0,52027.0
2014,02,2.64,176.0,66614.0
2014,04,3.89,231.0,59371.0
2014,05,4.54,277.0,61046.0
2014,06,4.6,302.0,65655.0
2014,07,4.36,275.0,63052.0
2014,08,3.9,229.0,58789.0
2014,09,3.66,227.0,62029.0
2014,10,3.5,211.0,60303.0
2014,11,3.87,239.0,61698.0
2014,12,2.53,143.0,56577.0
2014,13,1.73,100.0,57792.0
