anno,settimana,incidenza,numero_casi,numero_assistiti,target
2013,43,0.0,0.0,0.0,ILI
2013,44,0.0,0.0,0.0,ILI
2013,45,0.0,0.0,0.0,ILI
2013,46,0.0,0.0,0.0,ILI
2013,47,3.13,22.0,7037.0,ILI
2013,48,0.0,0.0,0.0,ILI
2013,49,4.96,65.0,13105.0,ILI
2013,50,0.86,3.0,3472.0,ILI
2013,52,1.01,9.0,8920.0,ILI
2014,1,1.49,17.0,11420.0,ILI
2014,2,3.19,52.0,16280.0,ILI
2014,4,18.35,59.0,3215.0,ILI
2014,5,10.96,84.0,7667.0,ILI
2014,6,3.54,33.0,9323.0,ILI
2014,7,0.0,0.0,0.0,ILI
2014,8,2.83,23.0,8115.0,ILI
2014,9,13.94,57.0,4090.0,ILI
2014,10,2.55,22.0,8619.0,ILI
