anno,settimana,incidenza,numero_casi,numero_assistiti
2013,43,0.0,0.0,0.0
2013,44,0.0,0.0,0.0
2013,45,0.0,0.0,0.0
2013,46,0.0,0.0,0.0
2013,47,3.13,22.0,7037.0
2013,48,0.0,0.0,0.0
2013,49,4.96,65.0,13105.0
2013,50,0.86,3.0,3472.0
2013,52,1.01,9.0,8920.0
2014,01,1.49,17.0,11420.0
2014,02,3.19,52.0,16280.0
2014,04,18.35,59.0,3215.0
2014,05,10.96,84.0,7667.0
2014,06,3.54,33.0,9323.0
2014,07,0.0,0.0,0.0
2014,08,2.83,23.0,8115.0
2014,09,13.94,57.0,4090.0
2014,10,2.55,22.0,8619.0
2014,11,6.35,43.0,6772.0
2014,12,2.81,4.0,1425.0
2014,13,5.36,34.0,6340.0
