anno,settimana,incidenza,numero_casi,numero_assistiti
2014,45,0.17,1.0,5782.0
2014,46,0.75,3.0,4019.0
2014,47,0.37,2.0,5427.0
2014,48,3.41,15.0,4400.0
2014,49,2.75,16.0,5808.0
2014,50,1.01,5.0,4958.0
2014,51,1.52,6.0,3938.0
2014,52,1.52,6.0,3938.0
2015,01,3.16,8.0,2530.0
2015,02,4.57,18.0,3938.0
2015,03,7.36,29.0,3938.0
2015,04,7.36,29.0,3938.0
2015,05,13.44,34.0,2530.0
2015,06,6.6,26.0,3938.0
2015,07,6.09,24.0,3938.0
2015,08,6.35,25.0,3938.0
2015,09,5.59,22.0,3938.0
2015,10,4.32,17.0,3938.0
2015,11,4.35,11.0,2530.0
2015,12,7.91,20.0,2530.0
2015,13,2.79,11.0,3938.0
2015,14,8.3,21.0,2530.0
2015,15,3.81,15.0,3938.0
