anno,settimana,incidenza,numero_casi,numero_assistiti
2014,45,0.61,4.0,6564.0
2014,46,0.14,1.0,7270.0
2014,47,0.32,5.0,15803.0
2014,48,1.01,6.0,5932.0
2014,49,0.44,3.0,6834.0
2014,50,1.33,15.0,11256.0
2014,51,1.66,22.0,13244.0
2014,52,3.19,34.0,10673.0
2015,01,2.06,18.0,8725.0
2015,02,2.67,32.0,11981.0
2015,03,7.06,66.0,9347.0
2015,04,10.57,139.0,13151.0
2015,05,10.33,114.0,11035.0
2015,06,10.59,148.0,13981.0
2015,07,9.31,109.0,11714.0
2015,08,10.64,115.0,10810.0
2015,09,8.99,80.0,8894.0
2015,10,10.36,114.0,11002.0
2015,11,6.74,55.0,8163.0
2015,12,7.15,101.0,14121.0
2015,13,4.66,42.0,9014.0
