anno,settimana,incidenza,numero_casi,numero_assistiti
2014,45,0.8,19.0,23843.0
2014,46,0.77,18.0,23372.0
2014,47,1.24,29.0,23376.0
2014,48,1.24,24.0,19343.0
2014,49,0.86,13.0,15186.0
2014,50,1.1,23.0,20893.0
2014,51,1.81,29.0,16065.0
2014,52,1.81,29.0,16065.0
2015,01,3.28,44.0,13434.0
2015,02,5.06,110.0,21718.0
2015,03,10.0,211.0,21099.0
2015,04,10.0,211.0,21099.0
2015,05,12.74,267.0,20957.0
2015,06,9.21,197.0,21397.0
2015,07,8.66,153.0,17660.0
2015,08,7.63,141.0,18481.0
2015,09,5.58,103.0,18467.0
2015,10,4.36,88.0,20205.0
2015,11,2.69,57.0,21212.0
2015,12,2.99,64.0,21397.0
2015,13,2.24,33.0,14734.0
2015,14,1.97,30.0,15224.0
2015,15,2.19,33.0,15065.0
2015,16,1.63,26.0,15931.0
2015,17,1.51,29.0,19149.0
