anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.34,23.0,66864.0,ILI
2014,46,0.57,36.0,62950.0,ILI
2014,47,0.58,37.0,63564.0,ILI
2014,48,0.99,65.0,65715.0,ILI
2014,49,0.79,51.0,64851.0,ILI
2014,50,1.22,77.0,63137.0,ILI
2014,51,1.31,87.0,66533.0,ILI
2014,52,1.31,87.0,66533.0,ILI
2015,1,2.0,130.0,65081.0,ILI
2015,2,4.77,315.0,66091.0,ILI
2015,3,7.37,508.0,68966.0,ILI
2015,4,7.37,508.0,68966.0,ILI
2015,5,9.4,633.0,67316.0,ILI
2015,6,10.25,680.0,66350.0,ILI
2015,7,8.87,601.0,67764.0,ILI
2015,8,5.49,364.0,66303.0,ILI
2015,9,5.3,317.0,59786.0,ILI
2015,10,3.22,211.0,65466.0,ILI
2015,11,3.29,194.0,59019.0,ILI
2015,12,2.41,144.0,59701.0,ILI
2015,13,2.18,132.0,60669.0,ILI
2015,14,1.58,86.0,54401.0,ILI
