anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.21,1.0,4777.0,ILI
2014,46,0.0,0.0,6654.0,ILI
2014,47,3.55,26.0,7334.0,ILI
2014,48,4.84,36.0,7440.0,ILI
2014,49,5.7,41.0,7198.0,ILI
2014,50,6.51,66.0,10146.0,ILI
2014,51,4.18,79.0,18915.0,ILI
2014,52,4.22,57.0,13497.0,ILI
2015,1,7.71,111.0,14403.0,ILI
2015,2,12.63,184.0,14568.0,ILI
2015,3,19.67,479.0,24357.0,ILI
2015,4,28.3,540.0,19079.0,ILI
2015,5,20.97,355.0,16932.0,ILI
2015,6,18.53,362.0,19531.0,ILI
2015,7,16.54,222.0,13426.0,ILI
2015,8,14.83,205.0,13825.0,ILI
2015,9,13.47,240.0,17811.0,ILI
2015,10,10.17,102.0,10029.0,ILI
2015,11,6.71,107.0,15957.0,ILI
2015,12,5.23,50.0,9553.0,ILI
2015,13,3.09,22.0,7121.0,ILI
2015,14,2.7,17.0,6296.0,ILI
2015,15,5.3,41.0,7741.0,ILI
2015,16,5.54,35.0,6319.0,ILI
