anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.67,12.0,17955.0,ILI
2014,46,0.36,7.0,19256.0,ILI
2014,47,0.51,9.0,17644.0,ILI
2014,48,0.2,4.0,19901.0,ILI
2014,49,0.79,13.0,16452.0,ILI
2014,50,0.58,11.0,19068.0,ILI
2014,51,1.94,40.0,20630.0,ILI
2014,52,1.94,40.0,20630.0,ILI
2015,1,2.21,36.0,16273.0,ILI
2015,2,5.58,107.0,19184.0,ILI
2015,3,5.6,116.0,20698.0,ILI
2015,4,5.6,116.0,20698.0,ILI
2015,5,6.28,111.0,17671.0,ILI
2015,6,5.05,101.0,19988.0,ILI
2015,7,4.91,91.0,18523.0,ILI
2015,8,5.12,95.0,18542.0,ILI
