anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.37,5.0,13672.0,ILI
2014,46,0.74,7.0,9473.0,ILI
2014,47,1.47,14.0,9554.0,ILI
2014,48,2.65,16.0,6047.0,ILI
2014,49,1.85,15.0,8128.0,ILI
2014,50,1.29,16.0,12418.0,ILI
2014,51,1.94,18.0,9302.0,ILI
2014,52,1.94,18.0,9302.0,ILI
2015,1,2.56,41.0,16003.0,ILI
2015,2,5.81,80.0,13758.0,ILI
2015,3,6.76,110.0,16263.0,ILI
2015,4,6.76,110.0,16263.0,ILI
2015,5,11.24,195.0,17356.0,ILI
2015,6,9.5,129.0,13577.0,ILI
2015,7,8.5,136.0,16003.0,ILI
2015,8,7.0,105.0,15000.0,ILI
2015,9,5.94,95.0,16003.0,ILI
2015,10,4.49,78.0,17356.0,ILI
2015,11,3.12,50.0,16003.0,ILI
2015,12,3.13,33.0,10555.0,ILI
2015,13,2.75,33.0,11991.0,ILI
2015,14,1.93,17.0,8820.0,ILI
2015,15,1.56,9.0,5779.0,ILI
2015,16,0.73,7.0,9647.0,ILI
