anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.81,156.0,192107.0,ILI
2014,46,0.92,180.0,195799.0,ILI
2014,47,1.03,207.0,200099.0,ILI
2014,48,1.08,213.0,196521.0,ILI
2014,49,1.23,246.0,200381.0,ILI
2014,50,1.43,272.0,189989.0,ILI
2014,51,2.08,412.0,198506.0,ILI
2014,52,2.08,412.0,198506.0,ILI
2015,1,2.75,451.0,163826.0,ILI
2015,2,4.06,804.0,197855.0,ILI
2015,3,6.59,1269.0,192571.0,ILI
2015,4,6.59,1269.0,192571.0,ILI
2015,5,8.96,1808.0,201797.0,ILI
2015,6,8.49,1644.0,193701.0,ILI
2015,7,6.7,1225.0,182892.0,ILI
2015,8,4.92,974.0,197935.0,ILI
2015,9,3.89,724.0,186213.0,ILI
2015,10,2.89,533.0,184556.0,ILI
