anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.39,52.0,133966.0,ILI
2014,46,0.3,41.0,134613.0,ILI
2014,47,0.47,67.0,142639.0,ILI
2014,48,0.59,72.0,121109.0,ILI
2014,49,0.58,70.0,120763.0,ILI
2014,50,0.72,108.0,150933.0,ILI
2014,51,1.12,144.0,128331.0,ILI
2014,52,1.12,144.0,128331.0,ILI
2015,1,3.47,441.0,127065.0,ILI
2015,2,5.04,757.0,150295.0,ILI
2015,3,7.23,1189.0,164495.0,ILI
2015,4,7.23,1189.0,164495.0,ILI
2015,5,5.62,862.0,153374.0,ILI
2015,6,4.6,710.0,154340.0,ILI
2015,7,3.74,564.0,150908.0,ILI
2015,8,3.29,495.0,150334.0,ILI
2015,9,2.66,378.0,142136.0,ILI
2015,10,2.44,360.0,147734.0,ILI
2015,11,2.12,288.0,135786.0,ILI
2015,12,2.07,259.0,125150.0,ILI
2015,13,1.82,249.0,137050.0,ILI
