anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.67,58.0,86654.0,ILI
2014,46,0.9,61.0,67888.0,ILI
2014,47,0.8,60.0,74889.0,ILI
2014,48,1.23,84.0,68335.0,ILI
2014,49,0.85,63.0,74539.0,ILI
2014,50,0.96,70.0,73059.0,ILI
2014,51,1.24,88.0,70767.0,ILI
2014,52,1.24,88.0,70767.0,ILI
2015,1,2.24,148.0,66191.0,ILI
2015,2,3.0,234.0,77909.0,ILI
2015,3,3.3,227.0,68795.0,ILI
2015,4,3.3,227.0,68795.0,ILI
2015,5,4.89,356.0,72762.0,ILI
2015,6,4.97,356.0,71567.0,ILI
2015,7,5.49,422.0,76805.0,ILI
2015,8,4.96,371.0,74867.0,ILI
2015,9,4.79,333.0,69488.0,ILI
2015,10,4.66,335.0,71863.0,ILI
2015,11,4.43,310.0,70056.0,ILI
2015,12,3.79,284.0,74853.0,ILI
2015,13,3.15,226.0,71735.0,ILI
2015,14,1.88,121.0,64374.0,ILI
2015,15,1.9,135.0,71031.0,ILI
