anno,settimana,incidenza,numero_casi,numero_assistiti,target
2014,45,0.61,4.0,6564.0,ILI
2014,46,0.14,1.0,7270.0,ILI
2014,47,0.32,5.0,15803.0,ILI
2014,48,1.01,6.0,5932.0,ILI
2014,49,0.44,3.0,6834.0,ILI
2014,50,1.33,15.0,11256.0,ILI
2014,51,1.66,22.0,13244.0,ILI
2014,52,3.19,34.0,10673.0,ILI
2015,1,2.06,18.0,8725.0,ILI
2015,2,2.67,32.0,11981.0,ILI
2015,3,7.06,66.0,9347.0,ILI
2015,4,10.57,139.0,13151.0,ILI
2015,5,10.33,114.0,11035.0,ILI
2015,6,10.59,148.0,13981.0,ILI
2015,7,9.31,109.0,11714.0,ILI
2015,8,10.64,115.0,10810.0,ILI
2015,9,8.99,80.0,8894.0,ILI
