anno,settimana,incidenza,numero_casi,numero_assistiti
2015,44,0.86,162.0,188835.0
2015,45,0.82,155.0,189814.0
2015,46,0.91,169.0,185965.0
2015,47,1.08,206.0,191093.0
2015,48,1.01,191.0,188741.0
2015,49,1.06,162.0,153453.0
2015,50,1.18,208.0,175700.0
2015,51,1.48,283.0,191780.0
2015,52,1.17,398.0,340247.0
2015,53,1.51,205.0,135971.0
2016,01,1.97,348.0,176921.0
2016,02,2.35,455.0,193960.0
2016,03,3.53,639.0,180836.0
2016,04,5.84,1092.0,186887.0
2016,05,7.2,1404.0,194979.0
2016,06,6.42,1226.0,190859.0
2016,07,5.55,1056.0,190260.0
2016,08,5.6,1064.0,189904.0
2016,09,4.31,690.0,160199.0
2016,10,4.16,739.0,177507.0
2016,11,2.95,513.0,173906.0
2016,12,2.03,342.0,168674.0
