anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,0.53,23.0,43592.0,ILI
2015,45,0.32,15.0,47584.0,ILI
2015,46,0.43,21.0,49047.0,ILI
2015,47,0.78,36.0,45987.0,ILI
2015,48,1.22,53.0,43273.0,ILI
2015,49,0.85,38.0,44586.0,ILI
2015,50,0.96,46.0,48136.0,ILI
2015,51,1.29,50.0,38717.0,ILI
2015,52,1.07,88.0,82048.0,ILI
2015,53,1.5,62.0,41228.0,ILI
2016,1,2.02,94.0,46541.0,ILI
2016,2,2.02,93.0,46118.0,ILI
2016,3,3.97,177.0,44615.0,ILI
2016,4,2.65,53.0,19997.0,ILI
2016,5,4.43,221.0,49836.0,ILI
2016,6,4.73,227.0,47987.0,ILI
2016,7,4.7,216.0,45974.0,ILI
