anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,1.52,25.0,16402.0,ILI
2015,45,2.44,40.0,16402.0,ILI
2015,46,1.39,17.0,12230.0,ILI
2015,47,2.26,40.0,17734.0,ILI
2015,48,2.32,38.0,16402.0,ILI
2015,49,2.62,23.0,8764.0,ILI
2015,50,2.56,42.0,16402.0,ILI
2015,51,2.7,42.0,15548.0,ILI
2015,52,3.04,54.0,17734.0,ILI
2015,53,3.23,45.0,13939.0,ILI
2016,1,2.29,27.0,11791.0,ILI
2016,2,4.39,65.0,14806.0,ILI
2016,3,6.95,103.0,14825.0,ILI
2016,4,7.88,138.0,17512.0,ILI
2016,5,12.75,189.0,14825.0,ILI
2016,6,10.99,161.0,14646.0,ILI
2016,7,11.78,162.0,13749.0,ILI
2016,8,11.31,198.0,17512.0,ILI
2016,9,10.91,179.0,16402.0,ILI
2016,10,9.29,140.0,15071.0,ILI
2016,11,9.62,145.0,15071.0,ILI
2016,12,7.26,94.0,12953.0,ILI
2016,13,5.62,82.0,14603.0,ILI
