anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,1.04,6.0,5793.0,ILI
2015,45,0.84,32.0,38228.0,ILI
2015,46,0.43,6.0,14048.0,ILI
2015,47,1.14,65.0,56950.0,ILI
2015,48,1.56,73.0,46944.0,ILI
2015,49,1.1,14.0,12677.0,ILI
2015,50,1.87,74.0,39601.0,ILI
2015,51,2.42,78.0,32197.0,ILI
2015,52,1.5,44.0,29330.0,ILI
2015,53,4.65,81.0,17410.0,ILI
2016,1,3.14,151.0,48092.0,ILI
2016,2,5.46,233.0,42661.0,ILI
2016,3,6.41,348.0,54331.0,ILI
2016,4,5.83,201.0,34461.0,ILI
2016,5,6.24,176.0,28186.0,ILI
2016,6,6.96,385.0,55323.0,ILI
2016,7,8.93,171.0,19151.0,ILI
2016,8,8.37,425.0,50760.0,ILI
