anno,settimana,incidenza,numero_casi,numero_assistiti
2015,44,0.0,0.0,0.0
2015,45,0.0,0.0,0.0
2015,46,0.96,16.0,16603.0
2015,47,0.85,10.0,11791.0
2015,48,0.0,0.0,0.0
2015,49,0.0,0.0,0.0
2015,50,0.0,0.0,0.0
2015,51,1.36,24.0,17586.0
2015,52,0.0,0.0,0.0
2015,53,0.0,0.0,0.0
2016,01,0.0,0.0,0.0
2016,02,0.0,0.0,0.0
2016,03,0.0,0.0,0.0
2016,04,0.0,0.0,0.0
2016,05,0.0,0.0,1452.0
2016,06,0.0,0.0,0.0
2016,07,2.8,36.0,12871.0
2016,08,0.0,0.0,0.0
2016,09,2.92,47.0,16116.0
2016,10,0.0,0.0,0.0
2016,11,0.0,0.0,0.0
2016,12,2.09,15.0,7178.0
2016,13,0.0,0.0,0.0
2016,14,0.0,0.0,0.0
