anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,0.22,2.0,9114.0,ILI
2015,45,0.25,2.0,7947.0,ILI
2015,46,0.6,6.0,10055.0,ILI
2015,47,1.28,15.0,11707.0,ILI
2015,48,1.39,18.0,12906.0,ILI
2015,49,1.46,11.0,7529.0,ILI
2015,50,0.62,7.0,11254.0,ILI
2015,51,1.07,12.0,11254.0,ILI
2015,52,0.8,9.0,11254.0,ILI
2015,53,0.71,8.0,11254.0,ILI
2016,1,1.79,21.0,11739.0,ILI
2016,2,1.51,17.0,11254.0,ILI
2016,3,1.24,14.0,11254.0,ILI
2016,4,1.89,25.0,13213.0,ILI
2016,5,3.5,52.0,14865.0,ILI
2016,6,5.6,66.0,11783.0,ILI
