anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,0.0,0.0,0.0,ILI
2015,45,0.0,0.0,0.0,ILI
2015,46,0.96,16.0,16603.0,ILI
2015,47,0.85,10.0,11791.0,ILI
2015,48,0.0,0.0,0.0,ILI
2015,49,0.0,0.0,0.0,ILI
2015,50,0.0,0.0,0.0,ILI
2015,51,1.36,24.0,17586.0,ILI
2015,52,0.0,0.0,0.0,ILI
2015,53,0.0,0.0,0.0,ILI
2016,1,0.0,0.0,0.0,ILI
2016,2,0.0,0.0,0.0,ILI
2016,3,0.0,0.0,0.0,ILI
2016,4,0.0,0.0,0.0,ILI
2016,5,0.0,0.0,1452.0,ILI
2016,6,0.0,0.0,0.0,ILI
2016,7,2.8,36.0,12871.0,ILI
2016,8,0.0,0.0,0.0,ILI
