anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,0.94,68.0,72700.0,ILI
2015,45,1.03,72.0,69740.0,ILI
2015,46,0.8,104.0,130520.0,ILI
2015,47,0.66,84.0,128139.0,ILI
2015,48,0.71,85.0,119191.0,ILI
2015,49,0.55,64.0,116491.0,ILI
2015,50,0.96,119.0,124424.0,ILI
2015,51,0.64,80.0,124994.0,ILI
2015,52,1.18,156.0,132505.0,ILI
2015,53,0.69,82.0,119494.0,ILI
2016,1,1.07,136.0,126658.0,ILI
2016,2,1.32,166.0,125958.0,ILI
2016,3,1.68,209.0,124330.0,ILI
2016,4,1.81,231.0,127714.0,ILI
2016,5,2.22,291.0,131279.0,ILI
2016,6,2.69,360.0,133962.0,ILI
2016,7,2.43,307.0,126232.0,ILI
2016,8,2.67,359.0,134396.0,ILI
2016,9,2.44,289.0,118260.0,ILI
2016,10,2.32,289.0,124335.0,ILI
2016,11,2.31,291.0,125904.0,ILI
2016,12,1.98,234.0,118260.0,ILI
