anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,1.66,50.0,30177.0,ILI
2015,45,1.52,69.0,45477.0,ILI
2015,46,1.75,102.0,58307.0,ILI
2015,47,1.46,98.0,67277.0,ILI
2015,48,1.8,112.0,62192.0,ILI
2015,49,2.39,105.0,43982.0,ILI
2015,50,1.84,85.0,46076.0,ILI
2015,51,2.08,131.0,62883.0,ILI
2015,52,2.21,136.0,61505.0,ILI
2015,53,2.0,98.0,49001.0,ILI
2016,1,2.44,144.0,59126.0,ILI
2016,2,3.18,220.0,69131.0,ILI
2016,3,4.51,357.0,79223.0,ILI
2016,4,7.57,557.0,73623.0,ILI
2016,5,7.58,522.0,68822.0,ILI
2016,6,9.78,646.0,66077.0,ILI
2016,7,9.83,671.0,68294.0,ILI
2016,8,11.49,870.0,75726.0,ILI
2016,9,8.91,640.0,71850.0,ILI
2016,10,8.91,540.0,60622.0,ILI
2016,11,6.91,419.0,60633.0,ILI
