anno,settimana,incidenza,numero_casi,numero_assistiti,target
2015,44,0.93,14.0,14982.0,ILI
2015,45,1.8,20.0,11123.0,ILI
2015,46,0.95,14.0,14690.0,ILI
2015,47,0.89,16.0,17888.0,ILI
2015,48,1.51,25.0,16563.0,ILI
2015,49,2.17,31.0,14263.0,ILI
2015,50,1.71,22.0,12896.0,ILI
2015,51,1.98,26.0,13159.0,ILI
2015,52,2.83,48.0,16979.0,ILI
2015,53,3.1,41.0,13209.0,ILI
2016,1,3.12,32.0,10269.0,ILI
2016,2,2.95,36.0,12200.0,ILI
2016,3,3.4,38.0,11168.0,ILI
2016,4,3.11,42.0,13493.0,ILI
2016,5,4.65,70.0,15041.0,ILI
2016,6,3.56,46.0,12931.0,ILI
2016,7,2.94,37.0,12585.0,ILI
2016,8,6.04,103.0,17064.0,ILI
2016,9,7.73,108.0,13979.0,ILI
2016,10,10.32,181.0,17538.0,ILI
2016,11,13.57,206.0,15178.0,ILI
2016,12,11.87,66.0,5560.0,ILI
2016,13,14.19,108.0,7610.0,ILI
