anno,settimana,incidenza,numero_casi,numero_assistiti,target
2020,49,0.0,0.0,0.0,ILI
2020,50,0.0,0.0,0.0,ILI
2020,51,0.0,0.0,0.0,ILI
2020,52,0.0,0.0,0.0,ILI
2020,53,0.0,0.0,0.0,ILI
2021,1,0.0,0.0,0.0,ILI
2021,2,0.0,0.0,0.0,ILI
2021,3,1.24,11.0,8844.0,ILI
2021,4,0.0,0.0,0.0,ILI
2021,5,1.66,10.0,6033.0,ILI
2021,6,1.37,11.0,8008.0,ILI
2021,7,0.62,5.0,8008.0,ILI
2021,8,1.11,8.0,7216.0,ILI
2021,9,0.62,5.0,8008.0,ILI
2021,10,0.75,6.0,8008.0,ILI
2021,11,0.97,7.0,7216.0,ILI
2021,12,0.83,6.0,7216.0,ILI
2021,13,0.99,6.0,6033.0,ILI
