anno,settimana,incidenza,numero_casi,numero_assistiti,target
2020,42,1.33,1941,1455285,ILI
2020,43,1.73,2525,1462944,ILI
2020,44,1.93,2898,1498892,ILI
2020,45,2.04,3167,1554797,ILI
2020,46,1.93,3041,1576062,ILI
2020,47,1.84,2916,1583049,ILI
2020,48,1.68,2683,1598046,ILI
2020,49,1.54,2470,1607691,ILI
2020,50,1.39,2248,1615535,ILI
2020,51,1.42,2289,1612212,ILI
2020,52,1.25,2015,1613750,ILI
2020,53,1.27,2046,1610204,ILI
2021,1,1.3,2112,1621757,ILI
2021,2,1.35,2182,1619376,ILI
2021,3,1.41,2263,1604170,ILI
2021,4,1.41,2234,1584547,ILI
2021,5,1.53,2377,1557370,ILI
2021,6,1.49,2281,1534611,ILI
