anno,settimana,incidenza,numero_casi,numero_assistiti,target
2020,49,1.58,30.0,19007.0,ILI
2020,50,2.32,46.0,19790.0,ILI
2020,51,1.68,41.0,24359.0,ILI
2020,52,1.92,31.0,16177.0,ILI
2020,53,1.27,18.0,14207.0,ILI
2021,1,1.22,26.0,21390.0,ILI
2021,2,1.54,40.0,25990.0,ILI
2021,3,1.48,37.0,24977.0,ILI
2021,4,1.72,41.0,23853.0,ILI
2021,5,2.07,55.0,26512.0,ILI
2021,6,2.57,77.0,29967.0,ILI
2021,7,2.74,71.0,25942.0,ILI
2021,8,2.88,69.0,23961.0,ILI
2021,9,2.49,47.0,18870.0,ILI
2021,10,2.48,52.0,20975.0,ILI
2021,11,1.67,33.0,19810.0,ILI
2021,12,1.4,27.0,19335.0,ILI
2021,13,1.08,17.0,15708.0,ILI
2021,14,0.75,22.0,29357.0,ILI
2021,15,0.79,17.0,21610.0,ILI
2021,16,1.15,16.0,13870.0,ILI
