anno,settimana,incidenza,numero_casi,numero_assistiti,target
2012,1,2.06,43.0,20853.0,ILI
2012,2,4.25,77.0,18119.0,ILI
2012,3,15.89,386.0,24294.0,ILI
2012,4,17.71,414.0,23383.0,ILI
2012,5,19.16,384.0,20045.0,ILI
2012,6,15.5,422.0,27222.0,ILI
2012,7,7.55,119.0,15760.0,ILI
2012,8,8.72,142.0,16290.0,ILI
2012,9,5.17,74.0,14326.0,ILI
2012,10,5.57,110.0,19756.0,ILI
2012,11,3.08,30.0,9743.0,ILI
2012,12,1.81,20.0,11023.0,ILI
2012,13,1.47,11.0,7481.0,ILI
2012,14,3.15,20.0,6357.0,ILI
2012,15,3.94,33.0,8370.0,ILI
2012,16,0.93,5.0,5370.0,ILI
