anno,settimana,incidenza,numero_casi,numero_assistiti
2021,44,3.87,208.0,53748.0
2021,45,5.1,287.0,56241.0
2021,46,6.25,328.0,52495.0
2021,47,5.96,339.0,56857.0
2021,48,7.54,354.0,46948.0
2021,49,6.21,286.0,46089.0
2021,50,5.77,243.0,42121.0
2021,51,8.67,313.0,36104.0
2021,52,5.95,233.0,39183.0
2022,01,8.65,277.0,32025.0
2022,02,6.32,205.0,32462.0
2022,03,5.43,217.0,39933.0
2022,04,5.76,220.0,38166.0
2022,05,4.09,159.0,38840.0
2022,06,3.67,135.0,36742.0
2022,07,2.56,104.0,40551.0
2022,08,3.56,110.0,30872.0
2022,09,3.54,148.0,41754.0
2022,10,4.86,173.0,35593.0
2022,11,6.78,263.0,38814.0
2022,12,8.82,340.0,38565.0
2022,13,8.41,318.0,37803.0
2022,14,6.53,226.0,34612.0
2022,15,5.31,233.0,43899.0
